Source,Primary NT,Secondary NT,Target,Edge Weight,Edge Type,Glu_pos,Glu_neg,ACH_pos,ACH_neg,GABA_pos,GABA_neg,Double NT,Double NT Complex,Rec Complex,Sign
ADAL,Glu,0,ADAL,6,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAL,Glu,0,ADLL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAL,Glu,0,AIAL,2,chemical,true,true,false,false,false,false,false,false,true,complex
ADAL,Glu,0,AIBL,2,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AIBR,2,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AVAL,3,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AVAR,7,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AVBL,5,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AVBR,21,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AVDL,1,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AVDR,2,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AVEL,3,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,AVJR,11,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,PVPL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAL,Glu,0,RICL,3,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,RICR,1,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,RID,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAL,Glu,0,RIML,9,chemical,true,true,false,false,false,false,false,false,true,complex
ADAL,Glu,0,RIPL,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAL,Glu,0,SMDVR,3,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,URAVL,1,chemical,true,false,false,false,false,false,false,false,false,+
ADAL,Glu,0,URXL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAR,Glu,0,AIBL,1,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,AIBR,3,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,ASHR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAR,Glu,0,AVAR,8,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,AVBL,8,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,AVBR,15,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,AVDL,2,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,AVDR,3,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,AVEL,1,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,AVJL,13,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,PVR,6,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAR,Glu,0,RIFR,1,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,RIMR,15,chemical,true,true,false,false,false,false,false,false,true,complex
ADAR,Glu,0,RIPR,9,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAR,Glu,0,RIVR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAR,Glu,0,SMDVL,1,chemical,true,false,false,false,false,false,false,false,false,+
ADAR,Glu,0,URXR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADAR,Glu,0,URYDR,2,chemical,true,false,false,false,false,false,false,false,false,+
ADEL,0,0,ADAL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,ADER,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,ALML,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,AVAL,7,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,AVAR,9,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,AVDL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,AVEL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,AVHL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,AVL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,BDUL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,CEPDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,FLPL,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,IL1L,3,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,IL2L,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,OLLL,6,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RIAL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RIFL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RIGL,18,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RIGR,15,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RIH,3,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RIVL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RIVR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RMDL,11,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RMER,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RMGL,7,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RMHL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,RMHR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,SAADR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,SIADR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,SIBVR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,SMBDR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,SMBVL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,URBL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADEL,0,0,VB01,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,ADAR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,ADEL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,ALNR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,ASIR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,AVAL,9,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,AVAR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,AVDR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,AVER,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,AVJR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,CEPDR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,CEPVR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,FLPL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,FLPR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,IL1R,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,IL2R,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,OLLR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,RIAR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,RIGL,12,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,RIGR,11,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,RMDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,RMDR,6,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,RMGR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,SMDVR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,URBR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADER,0,0,URXR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,ADAL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,ADLL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,AFDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,AIAL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,AIBL,2,chemical,false,false,false,true,false,false,false,false,false,-
ADFL,ACh,0,AIBR,1,chemical,false,false,false,true,false,false,false,false,false,-
ADFL,ACh,0,AIZL,39,chemical,false,false,false,true,false,false,false,false,false,-
ADFL,ACh,0,AUAL,12,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,AWBL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,AWCR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,RIAL,46,chemical,false,false,false,true,false,false,false,false,false,-
ADFL,ACh,0,RIBL,4,chemical,false,false,true,false,false,false,false,false,false,+
ADFL,ACh,0,RIGL,4,chemical,false,false,true,true,false,false,false,false,true,complex
ADFL,ACh,0,RIGR,1,chemical,false,false,true,true,false,false,false,false,true,complex
ADFL,ACh,0,RIR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFL,ACh,0,RIVL,1,chemical,false,false,false,true,false,false,false,false,false,-
ADFL,ACh,0,SMBDL,1,chemical,false,false,false,true,false,false,false,false,false,-
ADFL,ACh,0,SMBVL,9,chemical,false,false,false,true,false,false,false,false,false,-
ADFL,ACh,0,SMDVL,1,chemical,false,false,true,true,false,false,false,false,true,complex
ADFL,ACh,0,URXL,1,chemical,false,false,false,true,false,false,false,false,false,-
ADFR,ACh,0,ADAR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,ADFR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,AFDR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,AIYR,2,chemical,false,false,true,false,false,false,false,false,false,+
ADFR,ACh,0,AIZR,37,chemical,false,false,false,true,false,false,false,false,false,-
ADFR,ACh,0,ASHR,6,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,AUAR,9,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,AVHL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,AWAR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,AWBR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,AWCR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,BAGL,6,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,OLQVR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,PVPR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,RIAR,61,chemical,false,false,false,true,false,false,false,false,false,-
ADFR,ACh,0,RIGR,24,chemical,false,false,true,true,false,false,false,false,true,complex
ADFR,ACh,0,RIH,2,chemical,false,false,false,true,false,false,false,false,false,-
ADFR,ACh,0,RIR,7,chemical,false,false,false,false,false,false,false,false,false,no pred
ADFR,ACh,0,SMBDR,2,chemical,false,false,false,true,false,false,false,false,false,-
ADFR,ACh,0,SMBVR,19,chemical,false,false,false,true,false,false,false,false,false,-
ADFR,ACh,0,URXR,10,chemical,false,false,false,true,false,false,false,false,false,-
ADFR,ACh,0,URYVR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,ADAL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,AIAL,19,chemical,true,true,false,false,false,false,false,false,true,complex
ADLL,Glu,0,AIBL,26,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,ALA,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,ASEL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,ASER,12,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,ASGL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,ASHL,6,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,AVAL,9,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,AVAR,5,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,AVBL,12,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,AVDL,4,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,AVDR,15,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,AVJL,3,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,AVJR,9,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,AWAL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,AWBL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,AWCL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,OLQVL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,RIAL,1,chemical,true,true,false,false,false,false,false,false,true,complex
ADLL,Glu,0,RIGL,1,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,RIPL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLL,Glu,0,RIR,1,chemical,true,false,false,false,false,false,false,false,false,+
ADLL,Glu,0,SMBVL,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,ADAR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,ADLR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,AIAR,22,chemical,true,true,false,false,false,false,false,false,true,complex
ADLR,Glu,0,AIBR,27,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,ASER,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,ASHR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,AVAR,8,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,AVBL,3,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,AVBR,7,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,AVDL,26,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,AVDR,3,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,AVJL,2,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,AVJR,3,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,AWCR,7,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,CEPVR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,OLLR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,OLQVR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,PVCL,3,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,RICL,1,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,RICR,5,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,RIFR,2,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,RIPR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,SIBVL,2,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,SMBVR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
ADLR,Glu,0,URBR,6,chemical,true,false,false,false,false,false,false,false,false,+
ADLR,Glu,0,URXR,8,chemical,false,false,false,false,false,false,false,false,false,no pred
AFDL,Glu,0,AFDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AFDL,Glu,0,AIBL,1,chemical,true,false,false,false,false,false,false,false,false,+
AFDL,Glu,0,AINR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AFDL,Glu,0,AIYL,25,chemical,false,true,false,false,false,false,false,false,false,-
AFDL,Glu,0,ASEL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AFDL,Glu,0,ASER,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AFDL,Glu,0,AWBL,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AFDR,Glu,0,AFDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AFDR,Glu,0,AIYR,29,chemical,false,true,false,false,false,false,false,false,false,-
AFDR,Glu,0,ASEL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AFDR,Glu,0,ASER,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,ADAL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,ADFL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,ADLL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,AIBL,35,chemical,false,false,false,true,false,false,false,false,false,-
AIAL,ACh,0,AIML,6,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,AIZL,4,chemical,false,false,false,true,false,false,false,false,false,-
AIAL,ACh,0,ASEL,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,ASER,10,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,ASGL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,ASHL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,ASJL,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,ASKL,9,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,AWCL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,AWCR,6,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,PVQL,1,chemical,false,false,true,false,false,false,false,false,false,+
AIAL,ACh,0,RIFL,10,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,RIR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAL,ACh,0,RMGL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,ADAR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,ADLR,10,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,AIBR,33,chemical,false,false,false,true,false,false,false,false,false,-
AIAR,ACh,0,AIZR,2,chemical,false,false,false,true,false,false,false,false,false,-
AIAR,ACh,0,ASER,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,ASGR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,ASIR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,AWAR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,AWCL,6,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,AWCR,6,chemical,false,false,false,false,false,false,false,false,false,no pred
AIAR,ACh,0,RIFR,10,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBL,Glu,0,AIBL,2,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,AIZR,7,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBL,Glu,0,ASHL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBL,Glu,0,ASHR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBL,Glu,0,AVAL,5,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,AVBL,21,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,AVEL,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,FLPL,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,IL2DR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBL,Glu,0,RIBR,16,chemical,true,true,false,false,false,false,false,false,true,complex
AIBL,Glu,0,RIFL,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,RIGR,5,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,RIML,1,chemical,true,true,false,false,false,false,false,false,true,complex
AIBL,Glu,0,RIMR,56,chemical,true,true,false,false,false,false,false,false,true,complex
AIBL,Glu,0,RMFR,6,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,SAADL,6,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,SAADR,10,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,SAAVL,3,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,SIADR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBL,Glu,0,SIAVR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBL,Glu,0,SIBDR,3,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,SMDDR,16,chemical,true,false,false,false,false,false,false,false,false,+
AIBL,Glu,0,SMDVR,4,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,ADLR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBR,Glu,0,AIAR,1,chemical,true,true,false,false,false,false,false,false,true,complex
AIBR,Glu,0,AIYR,1,chemical,false,true,false,false,false,false,false,false,false,-
AIBR,Glu,0,AQR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBR,Glu,0,AUAL,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,AVAR,2,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,AVBR,13,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,AVEL,4,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,AWCR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBR,Glu,0,DVA,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,RIAL,2,chemical,true,true,false,false,false,false,false,false,true,complex
AIBR,Glu,0,RIBL,11,chemical,true,true,false,false,false,false,false,false,true,complex
AIBR,Glu,0,RICR,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,RIGL,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,RIML,47,chemical,true,true,false,false,false,false,false,false,true,complex
AIBR,Glu,0,RIMR,5,chemical,true,true,false,false,false,false,false,false,true,complex
AIBR,Glu,0,RMFL,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,SAADL,2,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,SAADR,2,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,SAAVR,1,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,SIADL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIBR,Glu,0,SIBVR,2,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,SMDDL,17,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,SMDVL,7,chemical,true,false,false,false,false,false,false,false,false,+
AIBR,Glu,0,VB01,3,chemical,true,false,false,false,false,false,false,false,false,+
AIML,Glu,ACh,AIAL,11,chemical,true,true,false,false,false,false,false,false,true,complex
AIML,Glu,ACh,ALML,1,chemical,true,true,true,false,false,false,true,true,true,complex
AIML,Glu,ACh,ASGL,8,chemical,false,false,false,false,false,false,false,false,false,no pred
AIML,Glu,ACh,ASJL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AIML,Glu,ACh,ASKL,7,chemical,false,false,false,false,false,false,false,false,false,no pred
AIML,Glu,ACh,AVDL,1,chemical,true,false,false,false,false,false,false,false,false,+
AIML,Glu,ACh,AVFL,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AIML,Glu,ACh,AVFR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AIML,Glu,ACh,AVHL,2,chemical,true,false,false,false,false,false,false,false,false,+
AIML,Glu,ACh,AVHR,1,chemical,true,false,false,false,false,false,false,false,false,+
AIML,Glu,ACh,AVJL,1,chemical,true,false,false,false,false,false,false,false,false,+
AIML,Glu,ACh,CEPDL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AIML,Glu,ACh,PVQL,1,chemical,true,false,true,false,false,false,true,false,false,+
AIML,Glu,ACh,RID,2,chemical,false,false,true,false,false,false,false,false,false,+
AIML,Glu,ACh,RIFL,2,chemical,true,false,false,false,false,false,false,false,false,+
AIML,Glu,ACh,RMGL,3,chemical,true,true,false,false,false,false,false,false,true,complex
AIML,Glu,ACh,SMBVL,4,chemical,false,false,false,true,false,false,false,false,false,-
AIML,Glu,ACh,URXL,1,chemical,false,false,false,true,false,false,false,false,false,-
AIMR,Glu,ACh,ADFR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,AIAR,10,chemical,true,true,false,false,false,false,false,false,true,complex
AIMR,Glu,ACh,AIMR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,ALA,2,chemical,false,false,true,false,false,false,false,false,false,+
AIMR,Glu,ACh,ASGR,6,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,ASJR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,ASKR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,AVAR,1,chemical,true,false,true,true,false,false,true,true,true,complex
AIMR,Glu,ACh,AVDR,2,chemical,true,false,false,false,false,false,false,false,false,+
AIMR,Glu,ACh,AVFL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,AVFR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,AVHR,2,chemical,true,false,false,false,false,false,false,false,false,+
AIMR,Glu,ACh,AVJR,1,chemical,true,false,false,false,false,false,false,false,false,+
AIMR,Glu,ACh,BDUR,2,chemical,true,false,false,false,false,false,false,false,false,+
AIMR,Glu,ACh,CEPVR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,HSNL,3,chemical,true,false,true,false,false,false,true,false,false,+
AIMR,Glu,ACh,HSNR,3,chemical,true,false,true,false,false,false,true,false,false,+
AIMR,Glu,ACh,OLQDR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AIMR,Glu,ACh,PVNR,1,chemical,true,false,true,false,false,false,true,false,false,+
AIMR,Glu,ACh,RIFR,3,chemical,true,false,false,false,false,false,false,false,false,+
AIMR,Glu,ACh,RMDR,1,chemical,true,false,false,true,false,false,true,true,false,complex
AIMR,Glu,ACh,RMGR,4,chemical,true,true,false,false,false,false,false,false,true,complex
AIMR,Glu,ACh,URXR,5,chemical,false,false,false,true,false,false,false,false,false,-
AINL,ACh,0,AFDR,10,chemical,false,false,false,false,false,false,false,false,false,no pred
AINL,ACh,0,AIAR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AINL,ACh,0,ASEL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AINL,ACh,0,ASGR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
